bias_context,bias_large,bias_small,cf_class_name,cf_standard_cm,class_name,conflict_direction,conflict_receiver_id,donor_kind,expected_label,family,gate_asserted,gate_margin,gate_mode,gate_pred_label,gate_score_large,gate_score_small,item_id,kept,margin_bin,model,model_slug,patch_span,pred_label,receiver_group_id,reject_reason,score_large,score_small,side,size_margin,standard_cm,value_cm
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,elephant,,,,large,standard_swap,True,0.6690764330500629,bias_corrected,large,5.0164558975874,4.347379464537337,size-standard_swap-elephant-S900-V300-small_to_large-mclear-t2,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.161098639551555,-8.41260922601079,cf,1.2515105864592355,900,300
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,elephant,,,,small,standard_swap,True,1.8321560227913496,bias_corrected,small,3.6124323264373253,5.444588349228675,size-standard_swap-elephant-S999-V150-small_to_large-mextreme-t2,True,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,,,-8.56512221070163,-7.315400341319452,base,1.249721869382177,999,150
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,elephant,,,,large,standard_swap,True,0.6451466668389942,bias_corrected,large,4.964259238799541,4.319112571960547,size-standard_swap-elephant-S999-V150-small_to_large-mextreme-t2,True,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.213295298339413,-8.44087611858758,cf,1.2275808202481668,999,150
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,glorb,,,,small,standard_swap,True,0.5438539640766784,bias_corrected,small,3.1847418539540033,3.7285958180306817,size-standard_swap-glorb-S102-V101-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.992812683184951,-9.031392872517445,base,-0.038580189332494186,102,101
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,glorb,,,,large,standard_swap,True,0.6315313327682084,bias_corrected,large,3.9978477313782115,3.366316398610003,size-standard_swap-glorb-S102-V101-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.179706805760743,-9.393672291938124,cf,1.213965486177381,102,101
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,glorb,,,,small,standard_swap,True,0.3286118636952313,bias_corrected,small,3.6470814666545888,3.97569333034982,size-standard_swap-glorb-S120-V110-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.530473070484366,-8.784295360198307,base,-0.2538222897139413,120,110
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,glorb,,,,large,standard_swap,True,1.2649933950845202,bias_corrected,large,4.621409444075624,3.356416048991104,size-standard_swap-glorb-S120-V110-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.55614509306333,-9.403572641557023,cf,1.8474275484936928,120,110
standard_swap:t2,-12.177554537138954,-12.759988690548127,,50,glorb,,,,small,standard_swap,True,0.48449438138979595,bias_corrected,small,3.748233424508678,4.232727805898474,size-standard_swap-glorb-S75-V61-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.429321112630277,-8.527260884649653,base,-0.09793977201937665,75,61
standard_swap:t2,-12.177554537138954,-12.759988690548127,,50,glorb,,,,large,standard_swap,True,1.3250028541728405,bias_corrected,large,4.584954008864061,3.2599511546912208,size-standard_swap-glorb-S75-V61-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.592600528274893,-9.500037535856906,cf,1.907437007582013,75,61
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,glorb,,,,small,standard_swap,True,0.30305205604898333,bias_corrected,small,3.83588803820232,4.1389400942513035,size-standard_swap-glorb-S150-V125-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.341666498936634,-8.621048596296824,base,-0.27938209736018926,150,125
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,glorb,,,,large,standard_swap,True,1.4512517297114336,bias_corrected,large,4.696281789686575,3.245030059975141,size-standard_swap-glorb-S150-V125-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.48127274745238,-9.514958630572986,cf,2.033685883120606,150,125
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,glorb,,,,small,standard_swap,True,0.38181504997496063,bias_corrected,small,3.9232025798681214,4.305017629843082,size-standard_swap-glorb-S200-V150-small_to_large-mclear-t2,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.254351957270833,-8.454971060705045,base,-0.20061910343421197,200,150
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,glorb,,,,large,standard_swap,True,1.5212024195032257,bias_corrected,large,4.808928273605803,3.287725854102577,size-standard_swap-glorb-S200-V150-small_to_large-mclear-t2,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.368626263533152,-9.47226283644555,cf,2.1036365729123983,200,150
standard_swap:t2,-12.177554537138954,-12.759988690548127,,10,glorb,,,,small,standard_swap,True,0.5661428848751031,bias_corrected,small,4.424757070955546,4.990899955830649,size-standard_swap-glorb-S90-V30-small_to_large-mclear-t2,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.7527974661834085,-7.769088734717478,base,-0.01629126853406948,90,30
standard_swap:t2,-12.177554537138954,-12.759988690548127,,10,glorb,,,,large,standard_swap,True,1.370370145891684,bias_corrected,large,4.669056485538631,3.298686339646947,size-standard_swap-glorb-S90-V30-small_to_large-mclear-t2,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.5084980516003235,-9.46130235090118,cf,1.9528042993008565,90,30
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,glorb,,,,small,standard_swap,True,0.22715203758269809,bias_corrected,small,4.02355289845473,4.250704936037428,size-standard_swap-glorb-S900-V300-small_to_large-mclear-t2,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.154001638684225,-8.5092837545107,base,-0.3552821158264745,900,300
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,glorb,,,,large,standard_swap,True,1.491515535137669,bias_corrected,large,4.714374983842163,3.2228594487044937,size-standard_swap-glorb-S900-V300-small_to_large-mclear-t2,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.463179553296792,-9.537129241843633,cf,2.0739496885468416,900,300
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,glorb,,,,small,standard_swap,True,-0.581603791017403,bias_corrected,large,4.379000697290862,3.797396906273459,size-standard_swap-glorb-S999-V150-small_to_large-mextreme-t2,False,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,base_gate_pred_large_expected_small,-7.7985538398480925,-8.962591784274668,base,-1.1640379444265756,999,150
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,glorb,,,,large,standard_swap,True,1.5212024195032257,bias_corrected,large,4.808928273605803,3.287725854102577,size-standard_swap-glorb-S999-V150-small_to_large-mextreme-t2,False,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,base_gate_pred_large_expected_small,-7.368626263533152,-9.47226283644555,cf,2.1036365729123983,999,150
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,dax,,,,small,standard_swap,True,0.3235171823041121,bias_corrected,small,3.1339165127419797,3.4574336950460918,size-standard_swap-dax-S102-V101-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-9.043638024396975,-9.302554995502035,base,-0.2589169711050605,102,101
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,dax,,,,large,standard_swap,True,1.1690633302420927,bias_corrected,large,3.5053056697779628,2.33624233953587,size-standard_swap-dax-S102-V101-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.672248867360992,-10.423746351012257,cf,1.7514974836512653,102,101
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,dax,,,,small,standard_swap,True,0.26748433380789116,bias_corrected,small,3.438909740477877,3.706394074285768,size-standard_swap-dax-S120-V110-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.738644796661077,-9.053594616262359,base,-0.31494981960128143,120,110
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,dax,,,,large,standard_swap,True,1.7402514123762085,bias_corrected,large,4.271127960457317,2.5308765480811086,size-standard_swap-dax-S120-V110-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.906426576681637,-10.229112142467018,cf,2.322685565785381,120,110
standard_swap:t2,-12.177554537138954,-12.759988690548127,,50,dax,,,,small,standard_swap,True,0.4602459361121287,bias_corrected,small,4.0756379782226375,4.535883914334766,size-standard_swap-dax-S75-V61-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.101916558916317,-8.22410477621336,base,-0.12218821729704388,75,61
standard_swap:t2,-12.177554537138954,-12.759988690548127,,50,dax,,,,large,standard_swap,True,1.8704516679522207,bias_corrected,large,4.677139023293293,2.8066873553410723,size-standard_swap-dax-S75-V61-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.500415513845661,-9.953301335207055,cf,2.4528858213613933,75,61
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,dax,,,,small,standard_swap,True,0.39766866582480276,bias_corrected,small,3.787362594005085,4.185031259829888,size-standard_swap-dax-S150-V125-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.39019194313387,-8.57495743071824,base,-0.18476548758436984,150,125
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,dax,,,,large,standard_swap,True,1.8664435571320492,bias_corrected,large,4.6555551689230565,2.7891116117910073,size-standard_swap-dax-S150-V125-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.521999368215898,-9.97087707875712,cf,2.448877710541222,150,125
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,dax,,,,small,standard_swap,True,0.30592784269581763,bias_corrected,small,3.723154969881472,4.02908281257729,size-standard_swap-dax-S200-V150-small_to_large-mclear-t2,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.454399567257482,-8.730905877970837,base,-0.27650631071335496,200,150
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,dax,,,,large,standard_swap,True,1.9619055653882835,bias_corrected,large,4.7355909709551405,2.773685405566857,size-standard_swap-dax-S200-V150-small_to_large-mclear-t2,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.441963566183814,-9.98630328498127,cf,2.544339718797456,200,150
standard_swap:t2,-12.177554537138954,-12.759988690548127,,10,dax,,,,small,standard_swap,True,0.5271812109139784,bias_corrected,small,4.780277167575308,5.307458378489287,size-standard_swap-dax-S90-V30-small_to_large-mclear-t2,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.397277369563646,-7.45253031205884,base,-0.05525294249519419,90,30
standard_swap:t2,-12.177554537138954,-12.759988690548127,,10,dax,,,,large,standard_swap,True,1.8223636153141154,bias_corrected,large,4.860685928621901,3.038322313307786,size-standard_swap-dax-S90-V30-small_to_large-mclear-t2,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.316868608517053,-9.721666377240341,cf,2.404797768723288,90,30
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,dax,,,,small,standard_swap,True,-0.020502388660307957,bias_corrected,large,4.1217139636874425,4.1012115750271345,size-standard_swap-dax-S900-V300-small_to_large-mclear-t2,False,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,base_gate_pred_large_expected_small,-8.055840573451512,-8.658777115520992,base,-0.6029365420694806,900,300
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,dax,,,,large,standard_swap,True,2.0151733666785114,bias_corrected,large,4.7935601240868975,2.778386757408386,size-standard_swap-dax-S900-V300-small_to_large-mclear-t2,False,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,base_gate_pred_large_expected_small,-7.383994413052057,-9.981601933139741,cf,2.597607520087684,900,300
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,dax,,,,small,standard_swap,True,-1.1933339948928827,bias_corrected,large,4.492764952586005,3.2994309576931222,size-standard_swap-dax-S999-V150-small_to_large-mextreme-t2,False,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,base_gate_pred_large_expected_small,-7.6847895845529495,-9.460557732855005,base,-1.7757681483020553,999,150
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,dax,,,,large,standard_swap,True,1.9619055653882835,bias_corrected,large,4.7355909709551405,2.773685405566857,size-standard_swap-dax-S999-V150-small_to_large-mextreme-t2,False,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,base_gate_pred_large_expected_small,-7.441963566183814,-9.98630328498127,cf,2.544339718797456,999,150
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,fenzel,,,,small,standard_swap,True,0.5219769792382571,bias_corrected,small,2.244268420836761,2.766245400075018,size-standard_swap-fenzel-S102-V101-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-9.933286116302193,-9.993743290473109,base,-0.06045717417091545,102,101
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,fenzel,,,,large,standard_swap,True,0.8774220190570805,bias_corrected,large,2.3943958149353914,1.516973795878311,size-standard_swap-fenzel-S102-V101-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-9.783158722203563,-11.243014894669816,cf,1.459856172466253,102,101
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,fenzel,,,,small,standard_swap,True,0.21198743015723487,bias_corrected,small,2.736382960703983,2.9483703908612178,size-standard_swap-fenzel-S120-V110-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-9.441171576434972,-9.81161829968691,base,-0.3704467232519377,120,110
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,fenzel,,,,large,standard_swap,True,1.578721212526279,bias_corrected,large,3.2726434967403826,1.6939222842141035,size-standard_swap-fenzel-S120-V110-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.904911040398572,-11.066066406334023,cf,2.1611553659354517,120,110
standard_swap:t2,-12.177554537138954,-12.759988690548127,,50,fenzel,,,,small,standard_swap,True,0.44770425476971276,bias_corrected,small,3.2664242299663115,3.7141284847360243,size-standard_swap-fenzel-S75-V61-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.911130307172643,-9.045860205812103,base,-0.13472989863945983,75,61
standard_swap:t2,-12.177554537138954,-12.759988690548127,,50,fenzel,,,,large,standard_swap,True,1.6597534524650541,bias_corrected,large,3.5926532723014404,1.9328998198363863,size-standard_swap-fenzel-S75-V61-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.584901264837514,-10.82708887071174,cf,2.2421876058742267,75,61
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,fenzel,,,,small,standard_swap,True,0.1039507980047123,bias_corrected,small,3.1393305246600036,3.243281322664716,size-standard_swap-fenzel-S150-V125-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-9.03822401247895,-9.516707367883411,base,-0.4784833554044603,150,125
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,fenzel,,,,large,standard_swap,True,1.7981307472838512,bias_corrected,large,3.653222483335755,1.8550917360519037,size-standard_swap-fenzel-S150-V125-small_to_large-mborderline-t2,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.5243320538032,-10.904896954496223,cf,2.380564900693024,150,125
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,fenzel,,,,small,standard_swap,True,0.08752841996464333,bias_corrected,small,3.0720991838351246,3.159627603799768,size-standard_swap-fenzel-S200-V150-small_to_large-mclear-t2,False,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,base_gate_margin_below_0.1,-9.10545535330383,-9.600361086748359,base,-0.49490573344452926,200,150
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,fenzel,,,,large,standard_swap,True,1.843941177832205,bias_corrected,large,3.572529779259229,1.728588601427024,size-standard_swap-fenzel-S200-V150-small_to_large-mclear-t2,False,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,base_gate_margin_below_0.1,-8.605024757879725,-11.031400089121103,cf,2.4263753312413776,200,150
standard_swap:t2,-12.177554537138954,-12.759988690548127,,10,fenzel,,,,small,standard_swap,True,0.15977856001406643,bias_corrected,small,3.7547170159347925,3.914495575948859,size-standard_swap-fenzel-S90-V30-small_to_large-mclear-t2,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.422837521204162,-8.845493114599268,base,-0.42265559339510617,90,30
standard_swap:t2,-12.177554537138954,-12.759988690548127,,10,fenzel,,,,large,standard_swap,True,1.4578396644603586,bias_corrected,large,3.2834762392351315,1.825636574774773,size-standard_swap-fenzel-S90-V30-small_to_large-mclear-t2,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.894078297903823,-10.934352115773354,cf,2.040273817869531,90,30
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,fenzel,,,,small,standard_swap,True,-0.38372380637548176,bias_corrected,large,3.362440820493388,2.9787170141179065,size-standard_swap-fenzel-S900-V300-small_to_large-mclear-t2,False,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,base_gate_pred_large_expected_small,-8.815113716645566,-9.78127167643022,base,-0.9661579597846544,900,300
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,fenzel,,,,large,standard_swap,True,1.7257534502095861,bias_corrected,large,3.317817225613961,1.592063775404375,size-standard_swap-fenzel-S900-V300-small_to_large-mclear-t2,False,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,base_gate_pred_large_expected_small,-8.859737311524993,-11.167924915143752,cf,2.3081876036187587,900,300
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,fenzel,,,,small,standard_swap,True,-0.9931704960047885,bias_corrected,large,3.3425760942462617,2.349405598241473,size-standard_swap-fenzel-S999-V150-small_to_large-mextreme-t2,False,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,base_gate_pred_large_expected_small,-8.834978442892693,-10.410583092306654,base,-1.575604649413961,999,150
standard_swap:t2,-12.177554537138954,-12.759988690548127,,100,fenzel,,,,large,standard_swap,True,1.843941177832205,bias_corrected,large,3.572529779259229,1.728588601427024,size-standard_swap-fenzel-S999-V150-small_to_large-mextreme-t2,False,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,base_gate_pred_large_expected_small,-8.605024757879725,-11.031400089121103,cf,2.4263753312413776,999,150
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,ant,,,,small,standard_swap,True,0.9672465229367937,bias_corrected,small,-0.7847394834320269,0.18250703950476677,size-standard_swap-ant-S102-V101-small_to_large-mborderline-t3,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,,,-9.058053006262888,-8.429807594263245,base,0.628245411999643,102,101
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,ant,,,,large,standard_swap,True,0.889508651486155,bias_corrected,large,0.002976164646444346,-0.8865324868397106,size-standard_swap-ant-S102-V101-small_to_large-mborderline-t3,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.270337358184417,-9.498847120607723,cf,1.2285097624233057,102,101
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,ant,,,,small,standard_swap,True,1.8486484530562821,bias_corrected,small,-1.0252585540357373,0.8233898990205448,size-standard_swap-ant-S120-V110-small_to_large-mborderline-t3,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,,,-9.298572076866598,-7.788924734747467,base,1.5096473421191314,120,110
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,ant,,,,large,standard_swap,True,0.948941609834586,bias_corrected,large,0.05606951114360825,-0.8928720986909777,size-standard_swap-ant-S120-V110-small_to_large-mborderline-t3,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.217244011687253,-9.50518673245899,cf,1.2879427207717367,120,110
standard_swap:t3,-8.273313522830861,-8.612314633768012,,50,ant,,,,small,standard_swap,True,1.7472805054484661,bias_corrected,small,-0.9409765832080161,0.80630392224045,size-standard_swap-ant-S75-V61-small_to_large-mborderline-t3,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,,,-9.214290106038877,-7.806010711527562,base,1.4082793945113155,75,61
standard_swap:t3,-8.273313522830861,-8.612314633768012,,50,ant,,,,large,standard_swap,True,0.9467138657515104,bias_corrected,large,-0.019568620229396316,-0.9662824859809067,size-standard_swap-ant-S75-V61-small_to_large-mborderline-t3,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.292882143060258,-9.578597119748919,cf,1.285714976688661,75,61
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,ant,,,,small,standard_swap,True,2.1216749883256405,bias_corrected,small,-1.1112075397616294,1.010467448564011,size-standard_swap-ant-S150-V125-small_to_large-mborderline-t3,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,,,-9.38452106259249,-7.601847185204001,base,1.7826738773884898,150,125
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,ant,,,,large,standard_swap,True,0.8931302379941535,bias_corrected,large,-0.028774837800382258,-0.9219050757945357,size-standard_swap-ant-S150-V125-small_to_large-mborderline-t3,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.302088360631243,-9.534219709562548,cf,1.2321313489313042,150,125
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,ant,,,,small,standard_swap,True,1.811450318608741,bias_corrected,small,-0.710513467090685,1.100936851518056,size-standard_swap-ant-S200-V150-small_to_large-mclear-t3,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,,,-8.983826989921546,-7.511377782249956,base,1.4724492076715903,200,150
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,ant,,,,large,standard_swap,True,1.0343098299383087,bias_corrected,large,0.30770328300288874,-0.7266065469354199,size-standard_swap-ant-S200-V150-small_to_large-mclear-t3,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.9656102398279724,-9.338921180703432,cf,1.3733109408754594,200,150
standard_swap:t3,-8.273313522830861,-8.612314633768012,,10,ant,,,,small,standard_swap,True,3.275134605753358,bias_corrected,small,-1.157667000233456,2.117467605519902,size-standard_swap-ant-S90-V30-small_to_large-mclear-t3,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,,,-9.430980523064317,-6.49484702824811,base,2.9361334948162074,90,30
standard_swap:t3,-8.273313522830861,-8.612314633768012,,10,ant,,,,large,standard_swap,True,0.6709525527344731,bias_corrected,large,0.5734650093161697,-0.09748754341830335,size-standard_swap-ant-S90-V30-small_to_large-mclear-t3,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.6998485135146915,-8.709802177186315,cf,1.0099536636716238,90,30
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,ant,,,,small,standard_swap,True,2.6255157023676476,bias_corrected,small,-0.6102980717817346,2.015217630585913,size-standard_swap-ant-S900-V300-small_to_large-mclear-t3,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,,,-8.883611594612596,-6.597097003182099,base,2.286514591430497,900,300
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,ant,,,,large,standard_swap,True,0.8753568562590095,bias_corrected,large,0.6619803097085404,-0.21337654655046912,size-standard_swap-ant-S900-V300-small_to_large-mclear-t3,True,clear,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.611333213122321,-8.825691180318481,cf,1.2143579671961602,900,300
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,ant,,,,small,standard_swap,True,1.5517005126612045,bias_corrected,small,-0.09486777177430028,1.4568327408869042,size-standard_swap-ant-S999-V150-small_to_large-mextreme-t3,True,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,,,-8.368181294605161,-7.155481892881108,base,1.2126994017240538,999,150
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,ant,,,,large,standard_swap,True,1.0343098299383087,bias_corrected,large,0.30770328300288874,-0.7266065469354199,size-standard_swap-ant-S999-V150-small_to_large-mextreme-t3,True,extreme,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-7.9656102398279724,-9.338921180703432,cf,1.3733109408754594,999,150
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,human,,,,small,standard_swap,True,2.2886866629183533,bias_corrected,small,-1.7451862351203715,0.5435004277979818,size-standard_swap-human-S102-V101-small_to_large-mborderline-t3,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,,,-10.018499757951233,-8.06881420597003,base,1.9496855519812026,102,101
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,human,,,,large,standard_swap,True,0.16803149411909146,bias_corrected,large,-0.3205397172864739,-0.48857121140556536,size-standard_swap-human-S102-V101-small_to_large-mborderline-t3,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.593853240117335,-9.100885845173577,cf,0.5070326050562421,102,101
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,human,,,,small,standard_swap,True,2.548463430847791,bias_corrected,small,-1.8060528589811558,0.7424105718666354,size-standard_swap-human-S120-V110-small_to_large-mborderline-t3,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,small,,,-10.079366381812017,-7.8699040619013765,base,2.2094623199106405,120,110
standard_swap:t3,-8.273313522830861,-8.612314633768012,,100,human,,,,large,standard_swap,True,0.3910455616190802,bias_corrected,large,0.23459606228761665,-0.15644949933146357,size-standard_swap-human-S120-V110-small_to_large-mborderline-t3,True,borderline,Qwen/Qwen2.5-3B,qwen_qwen2_5_3b,standard_span,large,,,-8.038717460543245,-8.768764133099475,cf,0.7300466725562309,120,110
